Entity Type,ID,Name/Details,Additional Info
role,ftr09408,Protein of unknown function DUF414,ModelSEED
role,ftr03852,Fatty acyl-coenzyme A elongase 1,ModelSEED
role,ftr03853,Fatty acyl-coenzyme A elongase 2,ModelSEED
role,ftr03850,Oleoyl-[acyl carrier protein] thioesterase of FASI (EC 3.1.2.14),ModelSEED
role,ftr03851,4'-phosphopantetheinyl transferase of FASI (EC 2.7.8.7),ModelSEED
role,ftr03854,Fatty acyl-coenzyme A elongase 3,ModelSEED
role,ftr03855,Fatty acyl-coenzyme A elongase,ModelSEED
role,ftr16119,FIG00640210: hypothetical protein,ModelSEED
role,ftr16118,FIG00638848: hypothetical protein,ModelSEED
role,ftr16111,FIG00638366: hypothetical protein,ModelSEED
role,ftr16113,YjcB protein,ModelSEED
role,ftr16112,Protein yjbR,ModelSEED
role,ftr16115,"Putative Na(+)/H(+) exchanger protein, CPA1 family precursor",ModelSEED
role,ftr16114,FIG00638940: hypothetical protein,ModelSEED
role,ftr16117,FIG00637930: hypothetical protein,ModelSEED
role,ftr08489,DNA replication protein dnaD,ModelSEED
role,ftr15597,metal-dependent phosphohydrolase,ModelSEED
role,ftr02187,"ABC transporter, periplasmic arginine-binding protein artI precursor",ModelSEED
role,ftr07354,putative type III secretion system EscC protein,ModelSEED
role,ftr02185,Arginine transport system permease protein ArtM,ModelSEED
role,ftr02183,Putrescine transport system permease protein potI (TC 3.A.1.11.2),ModelSEED
role,ftr02182,Putrescine transport system permease protein potH (TC 3.A.1.11.2),ModelSEED
role,ftr02181,Putrescine transport ATP-binding protein potG (TC 3.A.1.11.2),ModelSEED
role,ftr04233,Beta-galactosidase small subunit (EC 3.2.1.23),ModelSEED
role,ftr14747,ArcA binding site 5 at cydA,ModelSEED
role,ftr10441,Phenazine biosynthesis protein PhzG,ModelSEED
role,ftr04546,Phycocyanin alpha phycocyanobilin lyase related protein NblB,ModelSEED
role,ftr04540,Phycoerythrin linker protein CpeS homolog,ModelSEED
role,ftr14841,putative Fnr binding site at fnr,ModelSEED
role,ftr14840,putative Fnr binding site at dmsABC,ModelSEED
role,ftr14843,putative Fnr binding site at nirBDC-cysG,ModelSEED
role,ftr14842,putative Fnr binding site at narGHJI,ModelSEED
role,ftr14845,putative NarL binding site 2 at frdABCD,ModelSEED
role,ftr14847,putative NarL binding site 3 at frdABCD,ModelSEED
role,ftr14846,CRP protected region at manXYZ operon,ModelSEED
role,ftr14849,putative NarL binding site at fdhF,ModelSEED
role,ftr14848,putative NarL binding site at narGHJI,ModelSEED
role,ftr10440,Phenazine biosynthesis protein PhzE,ModelSEED
role,ftr01638,YgfY COG2938,ModelSEED
role,ftr01637,Adenosylcobinamide-phosphate synthase,ModelSEED
role,ftr00589,Flagellar biosynthesis protein fliL,ModelSEED
role,ftr00588,Flagellar biosynthesis protein fliZ,ModelSEED
role,ftr15270,CRP site at araBAD operon,ModelSEED
role,ftr00585,Flagellar biosynthesis protein fliP,ModelSEED
role,ftr00586,Flagellar biosynthesis protein fliQ,ModelSEED
role,ftr02728,Transcriptional regulatory protein RstA,ModelSEED
role,ftr02720,Two-component system response regulator CreC,ModelSEED
role,ftr16348,tdc promoter,ModelSEED
role,ftr01182,Cytochrome c oxidase subunit CcoP (EC 1.9.3.1),ModelSEED
role,ftr01183,Cytochrome c oxidase subunit CcoO (EC 1.9.3.1),ModelSEED
role,ftr01184,Cytochrome c oxidase subunit CcoN (EC 1.9.3.1),ModelSEED
role,ftr01185,Cytochrome c oxidase subunit CcoQ (EC 1.9.3.1),ModelSEED
role,ftr06406,rRNA adenine N-6-methyltransferase (EC 2.1.1.48),ModelSEED
role,ftr06407,Putative deoxyribonuclease YcfH,ModelSEED
role,ftr06403,tRNA pseudouridine 55 synthase Archaea,ModelSEED
role,ftr06400,Nucleolar protein NOP5,ModelSEED
role,ftr06401,Eukaryotic translation initiation factor 3 subunit 5,ModelSEED
role,ftr00761,Membrane protein associated with oxaloacetate decarboxylase,ModelSEED
role,ftr00764,"Oxaloacetate decarboxylase involved in citrate fermentation, predicted (EC 4.1.1.3)",ModelSEED
role,ftr00769,"ATP-dependent nuclease, subunit A",ModelSEED
role,ftr11932,Multiple antibiotic resistance (MarC) -related proteins,ModelSEED
role,ftr11931,FIG001154: CcsA-related protein,ModelSEED
role,ftr11937,Pyruvate synthase subunit porB (EC 1.2.7.1),ModelSEED
role,ftr11934,FIG002203: Octaprenyl-diphosphate synthase (EC 2.5.1.-),ModelSEED
role,ftr16267,Outer membrane usher protein PmfC,ModelSEED
role,ftr11938,thiamine pyrophosphate enzyme domain protein TPP-binding,ModelSEED
role,ftr16291,Putative ATPase component of ABC transporter with duplicated ATPase domain,ModelSEED
role,ftr16266,Putative chaperone,ModelSEED
role,ftr16296,FIG00638993: hypothetical protein,ModelSEED
role,ftr15434,FIG00640415: hypothetical protein,ModelSEED
role,ftr16323,Ribosomal RNA large subunit methyltransferase K,ModelSEED
role,ftr13391,"T4-like phage protein, T4 GC0596",ModelSEED
role,ftr13392,T4-like cyanophage S-layer domain protein,ModelSEED
role,ftr13394,"T4-like phage ferredoxin oxidoreductase, PcyA",ModelSEED
role,ftr13395,"T4-like phage protein, T4 GC0443",ModelSEED
role,ftr13396,"T4-like phage protein, T4 GC0496",ModelSEED
role,ftr13397,"T4-like phage protein, T4 GC0953",ModelSEED
role,ftr11244,Geranyltranstransferase (farnesyldiphosphate synthase) (EC 2.5.1.10),ModelSEED
role,ftr11245,Probable L-ascorbate-6-phosphate lactonase UlaG (EC 3.1.1.-) (L-ascorbate utilization protein G),ModelSEED
role,ftr11246,Crotonobetainyl-CoA:carnitine CoA-transferase (EC 2.8.3.-),ModelSEED
role,ftr11247,NA+/H+ antiporter NapA,ModelSEED
role,ftr11249,tRNA nucleotidyltransferase (EC 2.7.7.21) (EC 2.7.7.25),ModelSEED
role,ftr07917,Glutaryl-CoA dehydrogenase,ModelSEED
role,ftr12916,"L-Cystine ABC transporter, permease protein TcyL",ModelSEED
role,ftr12913,"L-Cystine ABC transporter, ATP-binding protein TcyN",ModelSEED
role,ftr12912,"L-Cystine ABC transporter, periplasmic cystine-binding protein TcyK",ModelSEED
role,ftr10225,"ABC-type transport system involved in resistance to organic solvents, permease component USSDB6A",ModelSEED
role,ftr10227,"ABC-type transport system involved in resistance to organic solvents, periplasmic component USSDB6C",ModelSEED
role,ftr10226,ABC transporter ATP-binding protein USSDB6B,ModelSEED
role,ftr06557,4-hydroxy-2-oxovalerate aldolase (EC 4.1.3.-),ModelSEED
role,ftr05840,pH 6 antigen adhesin,ModelSEED
role,ftr15498,Putative lipoprotein,ModelSEED
role,ftr15493,Putative aldo/keto reductase,ModelSEED
role,ftr15492,FIG00638170: hypothetical protein,ModelSEED
role,ftr15495,N-ethylmaleimide reductase (EC 1.-.-.-),ModelSEED
role,ftr15497,UPF0325 protein yaeH,ModelSEED
role,ftr04463,"Arginine/ornithine ABC transporter, periplasmic arginine/ornithine binding protein",ModelSEED
role,ftr15272,alpha-subunit-RNAP-protected site at araFGH,ModelSEED
role,ftr16341,uxuAB promoter,ModelSEED
role,ftr16342,RNAP protected region at uxuAB operon,ModelSEED
role,ftr16343,gltP promoter region,ModelSEED
role,ftr12265,"Permease Ygh-P2, YjgP/YjgQ family",ModelSEED
role,ftr12269,Inner membrane protein YqjE,ModelSEED
role,ftr12268,Uncharacterized membrane protein YqjD,ModelSEED
role,ftr13794,COG2152 predicted glycoside hydrolase,ModelSEED
role,ftr13796,COG1306 predicted glycoside hydrolase,ModelSEED
role,ftr13790,Octaprenyl-diphosphate synthase (EC 2.5.1.-),ModelSEED
role,ftr15112,FruR retarded fragment at ppsA gene,ModelSEED
role,ftr16345,promoter region 2 at focA-pfl,ModelSEED
role,ftr03447,Sporulation killing factor A SkfA,ModelSEED
role,ftr03114,L-serine dehydratase (EC 4.3.1.17),ModelSEED
role,ftr03449,Antimicrobial protein SkfC,ModelSEED
role,ftr03448,Antimicrobial protein SkfB,ModelSEED
role,ftr15115,FruR retarded region at icdA gene,ModelSEED
role,ftr02534,"Potassium uptake protein, integral membrane component, KtrB",ModelSEED
role,ftr07727,"Glucose dehydrogenase (EC 1.1.99.10), membrane-bound, cytochrome c",ModelSEED
role,ftr02533,"Potassium uptake protein, integral membrane component, KtrA",ModelSEED
role,ftr02530,YTRC,ModelSEED
role,ftr02531,YTRD,ModelSEED
role,ftr15117,putative CRP site at galS gene,ModelSEED
role,ftr07728,"Glucose dehydrogenase (EC 1.1.99.10), membrane-bound, gamma subunit",ModelSEED
role,ftr02539,Copper(I) chaperone copZ,ModelSEED
role,ftr14664,IHF retarded fragment 3 at aldA gene,ModelSEED
role,ftr15119,predicted GntR site 1 at gntKU operon,ModelSEED
role,ftr13138,Nitrate/nitrite transporter co-occurring with respiratory nitrate reductase,ModelSEED
role,ftr13139,Respiratory nitrate reductase NarX,ModelSEED
role,ftr13131,FIG036825: Universal stress protein family,ModelSEED
role,ftr13132,FIG017822: Ferredoxin,ModelSEED
role,ftr13134,FIG153983: hypothetical protein Rv2005c/MT2061,ModelSEED
role,ftr13136,FIG147732: hypothetical protein Rv2003c/MT2059,ModelSEED
role,ftr13137,"FIG041371: hypothetical protein, Rv1738/MT1780",ModelSEED
role,ftr13986,"DamX, an inner membrane protein involved in bile resistance",ModelSEED
role,ftr16560,Alpha operon ribosome binding site,ModelSEED
role,ftr15330,FIG00638962: hypothetical protein,ModelSEED
role,ftr16562,GadY,ModelSEED
role,ftr16564,Spot 42 RNA,ModelSEED
role,ftr16565,CsrC RNA family,ModelSEED
role,ftr16566,OxyS RNA,ModelSEED
role,ftr16568,Pseudomonas sRNA P26,ModelSEED
role,ftr16569,sroH RNA,ModelSEED
role,ftr15332,Hypothetical protein ycgF,ModelSEED
role,ftr12454,Duplicated ATPase component Cce_1530 of energizing module of predicted ECF transporter,ModelSEED
role,ftr12456,Substrate-specific component Cce_1529 of predicted ECF transporter,ModelSEED
role,ftr09613,"Protein gp61 [Bacteriophage A118], similar to Listeria protein LmaD",ModelSEED
role,ftr09617,Protein gp68 [Bacteriophage A118],ModelSEED
role,ftr09614,Protein gp63 [Bacteriophage A118],ModelSEED
role,ftr00978,tRNA (uridine-5-oxyacetic acid methyl ester) 34 synthase,ModelSEED
role,ftr00979,tRNA (5-methoxyuridine) 34 synthase,ModelSEED
role,ftr00974,NADPH dependent preQ0 reductase (EC 1.7.1.13),ModelSEED
role,ftr00975,tRNA-guanine transglycosylase (EC 2.4.2.29),ModelSEED
role,ftr00976,S-adenosylmethionine:tRNA ribosyltransferase-isomerase (EC 5.-.-.-),ModelSEED
role,ftr00977,glutamyl-Q-tRNA synthetase,ModelSEED
role,ftr00971,"Queuosine biosynthesis QueD, PTPS-I",ModelSEED
role,ftr00972,Queuosine Biosynthesis QueC ATPase,ModelSEED
role,ftr00973,Queuosine Biosynthesis QueE Radical SAM,ModelSEED
role,ftr16304,FIG00639119: hypothetical protein,ModelSEED
role,ftr16305,Putative nucleotide di-P-sugar epimerase or dehydratase,ModelSEED
role,ftr16306,FIG00638862: hypothetical protein,ModelSEED
role,ftr16300,Protein ybjI,ModelSEED
role,ftr16302,"YbjC protein, clustered with oxygen-insensitive NADPH nitroreductase",ModelSEED
role,ftr16309,FIG065221: Holliday junction DNA helicase,ModelSEED
role,ftr01371,Protein RtcB,ModelSEED
role,ftr06103,Tricarboxylate transport membrane protein TctB,ModelSEED
role,ftr06102,"tricarboxylate transport protein TctB, putative",ModelSEED
role,ftr06101,Transcriptional regulatory protein TctD,ModelSEED
role,ftr06100,Tricarboxylate transport membrane protein TctA,ModelSEED
role,ftr06107,Uncharacterized protein YfaZ precursor,ModelSEED
role,ftr00399,(S)-1-Phenylethanol dehydrogenase,ModelSEED
role,ftr16550,tke1 RNA,ModelSEED
role,ftr00390,Acetophenone carboxylase subunit Apc5,ModelSEED
role,ftr00391,Acetophenone carboxylase subunit Apc4,ModelSEED
role,ftr00392,Acetophenone carboxylase subunit Apc3,ModelSEED
role,ftr00393,Acetophenone carboxylase subunit Apc2,ModelSEED
role,ftr00394,Acetophenone carboxylase subunit Apc1,ModelSEED
role,ftr14049,"siderophore export system, ABC-type, fused ATPase and permease components",ModelSEED
role,ftr08569,Phosphonate ABC transporter permease protein phnE (TC 3.A.1.9.1),ModelSEED
role,ftr07323,RNA polymerase principal sigma factor HrdA,ModelSEED
role,ftr08563,FIG005274: hypothetical protein,ModelSEED
role,ftr08561,Endoglucanase precursor (EC 3.2.1.4),ModelSEED
role,ftr08567,Phosphonate ABC transporter ATP-binding protein (TC 3.A.1.9.1),ModelSEED
role,ftr08566,FIG004405: Putative cytoplasmic protein,ModelSEED
role,ftr08565,FIG005119: putative inner membrane protein,ModelSEED
role,ftr16552,CsrB/RsmB RNA family,ModelSEED
role,ftr00028,cell division cycle 37 homolog (S. cerevisiae),ModelSEED
role,ftr00029,Tyrosine-protein kinase JAK2 (EC 2.7.10.2),ModelSEED
role,ftr00026,Non-imprinted in Prader-Willi/Angelman syndrome region protein 2 homolog,ModelSEED
role,ftr00027,Non-imprinted in Prader-Willi/Angelman syndrome 1,ModelSEED
role,ftr00024,Tyrosine-protein kinase BTK (EC 2.7.10.2),ModelSEED
role,ftr00025,Non-imprinted in Prader-Willi/Angelman syndrome 2,ModelSEED
role,ftr00023,p53 inducible protein,ModelSEED
role,ftr00020,NudC domain containing protein 2,ModelSEED
role,ftr00021,Cyclin G1,ModelSEED
role,ftr02888,Ribosomal RNA large subunit methyltransferase F (EC 2.1.1.51),ModelSEED
role,ftr14221,"Predicted arabinoside ABC transporter 2, permease component 2",ModelSEED
role,ftr12584,Streptomyces FUPA 23 localized putative integral membrane protein,ModelSEED
role,ftr05616,regulator of Fas-induced apoptosis,ModelSEED
role,ftr05618,C4b-binding protein alpha chain precursor,ModelSEED
role,ftr12820,"PTS system, hyaluronate-oligosaccharide-specific IIC component (EC 2.7.1.69)",ModelSEED
role,ftr14782,putative Fnr binding site 1 at caiF,ModelSEED
role,ftr09161,Succinate dehydrogenase hydrophobic membrane anchor protein(Nostoc p.),ModelSEED
role,ftr01110,Crossover junction endodeoxyribonuclease ruvC (EC 3.1.22.4),ModelSEED
role,ftr03619,L-seryl-tRNA(Sec) kinase,ModelSEED
role,ftr03615,Pyruvate-flavodoxin oxidoreductase (EC 1.2.7.-),ModelSEED
role,ftr03616,2-Oxobutyrate dehydrogenase E1 (EC:1.2.4.1),ModelSEED
role,ftr05472,tRNA (guanine46-N7-)-methyltransferase accessory protein,ModelSEED
role,ftr05473,tRNA (adenine58-N1-)-methylase subunit Gcd10p,ModelSEED
role,ftr05470,tRNA (cytosine-5-)-methyltransferase NCL1 (EC 2.1.1.29) (tRNA methyltransferase 4) (Multisite-specific tRNA:m5C-methyltransferase),ModelSEED
role,ftr05471,tRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.33) (tRNA(m7G46)-methyltransferase),ModelSEED
role,ftr05474,tRNA (adenine58-N1-)-methylase subunit Gcd14p (EC 2.1.1.36),ModelSEED
role,ftr05475,tRNA A64-2'-O-ribosylphosphate transferase (EC 2.4.2.-) (Initiator tRNA phosphoribosyl-transferase),ModelSEED
role,ftr15798,FIG00638879: hypothetical protein,ModelSEED
role,ftr15799,FIG00639109: hypothetical protein,ModelSEED
role,ftr12589,C-term 1/2 of pentachlorophenol monooxygenase,ModelSEED
role,ftr15796,FIG00641766: hypothetical protein,ModelSEED
role,ftr14788,IHF retarded fragment at narGHJI,ModelSEED
role,ftr15795,FIG00644052: hypothetical protein,ModelSEED
role,ftr14789,IHF protected fragment at narGHJI,ModelSEED
role,ftr11479,"ABC transport system, permease component YbhR",ModelSEED
role,ftr14661,IHF site 3 at aldA gene,ModelSEED
role,ftr11473,"COG4478, integral membrane protein",ModelSEED
role,ftr11472,CBS-domain containing protein,ModelSEED
role,ftr11470,tRNA-Met-CAT,ModelSEED
role,ftr12072,Beta-2-syntrophin,ModelSEED
role,ftr04878,LuxU,ModelSEED
role,ftr12071,DERPC,ModelSEED
role,ftr12077,"Phage terminase, endonuclease subunit",ModelSEED
role,ftr12074,"Phage terminase, ATPase subunit",ModelSEED
role,ftr04877,Sensor histidine kinase CqsS,ModelSEED
role,ftr13303,Phage baseplate wedge subunit and tail pin (T4-like gp10),ModelSEED
role,ftr13302,Phage baseplate wedge subunit and tail pin (T4-like gp11),ModelSEED
role,ftr13308,Phage baseplate wedge subunit (T4-like gp53),ModelSEED
role,ftr16478,gntT promoter P2,ModelSEED
role,ftr16479,glnAp2 promoter,ModelSEED
role,ftr07116,"Spore cortex-lytic enzyme, N-acetylglucosaminidase SleL (EC 3.2.1.-)",ModelSEED
role,ftr07112,Spore germination protein GerQC,ModelSEED
role,ftr07111,Spore germination protein GerQB,ModelSEED
role,ftr07110,Spore germination protein GerQA,ModelSEED
role,ftr04708,"L-fucose mutarotase, type 2",ModelSEED
role,ftr16473,araJ promoter,ModelSEED
role,ftr04702,FIG129514: hypothetical protein,ModelSEED
role,ftr04700,"RstA phage-related replication protein, frameshift",ModelSEED
role,ftr04707,Alpha-L-fucosidase (EC 3.2.1.51),ModelSEED
role,ftr09424,hypothetical conserved protein COG1739,ModelSEED
role,ftr09426,FIG015136: hypothetical protein,ModelSEED
role,ftr09420,COG3118: Thioredoxin domain-containing protein,ModelSEED
role,ftr09423,"YjbH-like, GTP pyrophosphokinase domain",ModelSEED
role,ftr16476,gut operon promoter,ModelSEED
role,ftr16179,FIG00637933: hypothetical protein,ModelSEED
role,ftr16177,FIG00638665: hypothetical protein,ModelSEED
role,ftr16176,FIG00638136: hypothetical protein,ModelSEED
role,ftr16175,FIG00637952: hypothetical protein,ModelSEED
role,ftr16174,FIG00637915: hypothetical protein,ModelSEED
role,ftr16170,Acetyltransferase (EC 2.3.1.-),ModelSEED
role,ftr16000,putative membrane permeability altering protein,ModelSEED
role,ftr14827,CRP binding site upstrewam of galP,ModelSEED
role,ftr14826,putative Fnr binding site at nirB,ModelSEED
role,ftr14825,CRP protected region 1 at nagE/nagBCAD locus,ModelSEED
role,ftr14824,promoter region at nirB,ModelSEED
role,ftr14823,putative Fnr binding site 2 at focA-pfl,ModelSEED
role,ftr14822,putative Fnr binding site 1 at focA-pfl,ModelSEED
role,ftr14821,terminator downstream of pfl,ModelSEED
role,ftr14820,promoter region at focA-pfl,ModelSEED
role,ftr14829,promoter 1 at focA-pfl,ModelSEED
role,ftr14828,Fnr protected fragment upstream of focA-pfl,ModelSEED
role,ftr01616,Succinate dehydrogenase iron-sulfur protein (EC 1.3.99.1),ModelSEED
role,ftr01617,UPF0269 protein yggX,ModelSEED
role,ftr01618,Quinolinate synthetase (EC 4.1.99.-),ModelSEED
role,ftr00562,Flagellar basal-body P-ring formation protein flgA,ModelSEED
role,ftr00560,Ferrichrome transport system permease protein fhuG,ModelSEED
role,ftr00567,Flagellar basal-body rod protein flgF,ModelSEED
role,ftr00566,Flagellar hook protein flgE,ModelSEED
role,ftr00568,Flagellar basal-body rod protein flgG,ModelSEED
role,ftr02701,Aerobic respiration control protein arcA,ModelSEED
role,ftr02703,Sensory histidine kinase AtoS,ModelSEED
role,ftr02702,Aerobic respiration control sensor protein arcB (EC 2.7.3.-),ModelSEED
role,ftr02705,BarA sensory histidine kinase (= VarS = GacS),ModelSEED
role,ftr02708,Glycine cleavage system transcriptional activator,ModelSEED
role,ftr15816,"PTS system, glucitol/sorbitol-specific IIA component",ModelSEED
role,ftr08164,Phosphoserine phosphatase rsbX (EC 3.1.3.3),ModelSEED
role,ftr08162,anti-sigma B factor RsbT,ModelSEED
